Target,Postal Code,Latitude Dgr,Longitude Dgr
4231,68137,41.2148,-96.1143
4232,61443,41.2213,-89.9222
4233,51501,41.2274,-95.8439
4234,68130,41.2315,-96.199
4235,84401,41.2321,-111.9811
4236,6460,41.238,-73.0315
4237,18702,41.2385,-75.8585
4238,68124,41.2442,-96.0255
4239,16148,41.2498,-80.4529
4240,44241,41.2527,-81.362
4241,44857,41.2617,-82.6171
4242,17754,41.2623,-76.9191
4243,68131,41.2626,-95.9812
4244,82930,41.2659,-110.9539
4245,44074,41.2666,-82.2238
4246,84404,41.2696,-111.973
4247,6516,41.2707,-72.9775
4248,46582,41.2717,-85.8566
4249,44410,41.2743,-80.7719
4250,51501,41.28,-95.8689
4251,68134,41.281,-96.0514
4252,6405,41.2814,-72.8308
4253,6437,41.2872,-72.6789
4254,68164,41.2909,-96.1177
4255,6484,41.2914,-73.1129
4256,68116,41.2947,-96.1801
4257,52353,41.2954,-91.6622
4258,6475,41.2968,-72.3816
4259,52577,41.2986,-92.6699
4260,82070,41.3016,-105.5405
4261,68104,41.3021,-95.9915
4262,50138,41.3049,-93.106
4263,43512,41.3053,-84.3644
4264,44056,41.31,-81.5193
4265,10547,41.3106,-73.8668
4266,6418,41.3134,-73.0523
4267,68134,41.3151,-96.0685
4268,18640,41.3155,-75.7596
4269,10950,41.3169,-74.1484
4270,6513,41.3201,-72.8769
4271,44136,41.3463,-81.8196
4272,16319,41.3489,-79.718
4273,18337,41.3499,-74.7336
4274,44202,41.3502,-81.3898
4275,44035,41.3509,-82.0673
4276,43402,41.354,-83.6524
4277,2891,41.3543,-71.7666
4278,46706,41.3625,-85.0805
4279,46563,41.3645,-86.3305
4280,6340,41.3699,-72.065
4281,6385,41.3706,-72.1551
4282,61354,41.3731,-89.1227
4283,50125,41.3734,-93.5558
4284,6514,41.3738,-72.919
4285,43420,41.3746,-83.12
4286,61350,41.3782,-88.8443
4287,44129,41.3824,-81.7444
4288,60450,41.3846,-88.4174
4289,15857,41.391,-78.5632
4290,18517,41.3956,-75.6861
4291,61356,41.3965,-89.4628
4292,44035,41.4011,-82.11
4293,50022,41.4016,-94.986
4294,43545,41.404,-84.1351
4295,44870,41.4047,-82.6557
4296,44146,41.4064,-81.5334
4297,6810,41.408,-73.4129
4298,44125,41.4087,-81.617
4299,50219,41.4128,-92.9336
4300,16125,41.4154,-80.3589
4301,44070,41.4179,-81.8969
4302,44130,41.4205,-81.7541
4303,44053,41.4302,-82.208
4304,61254,41.4328,-90.1552
4305,68601,41.4412,-97.317
4306,46755,41.4477,-85.2241
4307,68025,41.4533,-96.4577
4308,46383,41.4548,-87.0338
4309,10940,41.4553,-74.3783
4310,52761,41.4578,-91.0249
4311,44062,41.4587,-81.0854
4312,43506,41.4598,-84.5469
4313,44109,41.4616,-81.6927
4314,18519,41.4656,-75.6423
4315,44011,41.4664,-82.0161
4316,44011,41.4666,-82.021
4317,61265,41.4685,-90.48
4318,6770,41.4706,-73.028
4319,46410,41.4739,-87.3004
4320,6492,41.4775,-72.8104
4321,60471,41.4803,-87.7504
4322,84302,41.484,-112.0301
4323,46375,41.4927,-87.4675
4324,61282,41.4944,-90.4022
4325,12550,41.4976,-74.0747
4326,6360,41.5047,-72.1226
4327,60461,41.5075,-87.6774
4328,44121,41.5089,-81.5403
4329,2840,41.5111,-71.3165
4330,60451,41.5148,-87.9535
4331,44118,41.5185,-81.5503
4332,44124,41.5189,-81.4406
4333,60435,41.5189,-88.1423
4334,43452,41.5201,-82.8632
4335,18657,41.524,-75.9474
4336,18657,41.5241,-75.9513
4337,68008,41.526,-96.1408
4338,12524,41.5308,-73.8971
4339,50320,41.537,-93.593
4340,60425,41.5405,-87.6336
4341,60431,41.5473,-88.2035
4342,46368,41.5478,-87.179
4343,43551,41.5503,-83.5935
4344,6776,41.552,-73.4198
4345,46526,41.5569,-85.788
4346,18431,41.5572,-75.2265
4347,52806,41.5574,-90.6227
4348,50266,41.5585,-93.7975
4349,2536,41.5609,-70.5938
4350,6705,41.5633,-73.0044
4351,46324,41.5692,-87.4826
4352,60430,41.5698,-87.6402
4353,60438,41.5749,-87.5551
4354,43567,41.5757,-84.1361
4355,82901,41.5806,-109.2513
4356,52807,41.5808,-90.5243
4357,6351,41.5835,-71.9895
4358,60478,41.5835,-87.7161
4359,2852,41.5858,-71.4914
4360,44024,41.5862,-81.2265
4361,60438,41.592,-87.5544
4362,60441,41.5922,-88.0229
4363,46320,41.5933,-87.4846
4364,50324,41.5971,-93.7138
4365,60487,41.5991,-87.8429
4366,6416,41.6055,-72.7119
4367,60446,41.6073,-88.1269
4368,43614,41.6098,-83.613
4369,43528,41.6166,-83.6994
4370,46526,41.6169,-85.9001
4371,46350,41.6217,-86.6925
4372,16335,41.6223,-80.2139
4373,6489,41.6231,-72.8695
4374,46614,41.6263,-86.2579
4375,16354,41.6333,-79.6988
4376,43616,41.6396,-83.4596
4377,44095,41.6407,-81.4469
4378,2747,41.642,-71.0078
4379,52246,41.6441,-91.5512
4380,2719,41.6449,-70.8881
4381,50009,41.647,-93.5049
4382,60445,41.6483,-87.7342
4383,60545,41.6529,-88.5634
4384,60585,41.6533,-88.2072
4385,46703,41.6616,-84.9956
4386,6111,41.6631,-72.7184
4387,2816,41.6633,-71.5553
4388,12701,41.6668,-74.6799
4389,46360,41.6671,-86.888
4390,2721,41.6724,-71.158
4391,43615,41.6746,-83.6807
4392,44060,41.6788,-81.3077
4393,6067,41.6792,-72.6574
4394,50111,41.6857,-93.7714
4395,2721,41.6863,-71.1412
4396,46514,41.6867,-86.0585
4397,6010,41.6873,-72.9377
4398,46320,41.6927,-87.5197
4399,60440,41.6959,-88.0651
4400,6053,41.696,-72.7893
4401,60628,41.6966,-87.599
4402,50208,41.6972,-93.0118
4403,52241,41.6976,-91.6124
4404,6010,41.6976,-72.8976
4405,96097,41.6986,-122.6446
4406,60543,41.7037,-88.3025
4407,50021,41.7052,-93.5852
4408,60455,41.7066,-87.8005
4409,84321,41.7122,-111.836
4410,46545,41.7151,-86.1812
4411,2886,41.7191,-71.4793
4412,60538,41.7203,-88.3725
4413,60805,41.7218,-87.6862
4414,46514,41.722,-85.9788
4415,50112,41.722,-92.7309
4416,46628,41.7275,-86.2931
4417,6106,41.7398,-72.7136
4418,60620,41.7403,-87.6329
4419,6256,41.741,-72.174
4420,12458,41.7425,-74.3707
4421,60620,41.7425,-87.6317
4422,60564,41.7453,-88.1982
4423,60561,41.7488,-88.0002
4424,2888,41.7528,-71.4143
4425,2777,41.7544,-71.2198
4426,2777,41.7561,-71.2201
4427,60620,41.7563,-87.6629
4428,2538,41.7576,-70.6636
4429,60540,41.7591,-88.2047
4430,84341,41.7603,-111.8304
4431,61071,41.7634,-89.6871
4432,60638,41.7655,-87.7455
4433,60506,41.7658,-88.3683
4434,6040,41.7691,-72.5713
4435,95531,41.7748,-124.1899
4436,60525,41.7776,-87.8632
4437,2571,41.779,-70.7467
4438,52772,41.7834,-91.1261
4439,49091,41.7837,-85.425
4440,16933,41.7838,-77.0669
4441,6117,41.784,-72.7478
4442,2921,41.7881,-71.4986
4443,49120,41.7895,-86.2465
4444,82301,41.7898,-107.207
4445,2771,41.7953,-71.3252
4446,6234,41.799,-71.9134
4447,44057,41.8046,-81.072
4448,6042,41.8066,-72.5376
4449,60653,41.8088,-87.6068
4450,60609,41.81,-87.6607
4451,6001,41.8106,-72.8538
4452,61081,41.8156,-89.6448
4453,60502,41.8157,-88.2832
4454,6790,41.8185,-73.078
4455,52732,41.8187,-90.2427
4456,61021,41.8274,-89.4717
4457,60137,41.8288,-88.0569
4458,60804,41.831,-87.7473
4459,2904,41.8455,-71.4161
4460,60608,41.8506,-87.69
4461,60130,41.8617,-87.8176
4462,60510,41.8638,-88.3458
4463,60181,41.8718,-87.9628
4464,49221,41.8727,-84.0313
4465,16412,41.8768,-80.1742
4466,69361,41.8797,-103.6789
4467,60661,41.8808,-87.6423
4468,16365,41.8822,-79.1509
4469,44004,41.8835,-80.7495
4470,60654,41.8965,-87.6349
4471,2767,41.9044,-71.0324
4472,60164,41.9047,-87.9087
4473,60639,41.9117,-87.7429
4474,6088,41.9194,-72.6067
4475,6088,41.923,-72.6076
4476,6260,41.9234,-71.8893
4477,60174,41.9237,-88.2606
4478,2760,41.9335,-71.3502
4479,49036,41.9336,-84.9675
4480,16407,41.934,-79.6123
4481,60657,41.9342,-87.6446
4482,60639,41.9347,-87.743
4483,2767,41.9351,-71.0858
4484,60108,41.9364,-88.1026
4485,61068,41.9366,-89.0683
4486,61068,41.9372,-89.0518
4487,49093,41.9418,-85.6566
4488,52404,41.9468,-91.7186
4489,60613,41.9481,-87.6479
4490,60115,41.9493,-88.7215
4491,60101,41.9498,-88.034
4492,48162,41.9516,-83.3958
4493,2360,41.9555,-70.7181
4494,49250,41.9652,-84.6683
4495,12401,41.9725,-73.9855
4496,18840,41.9761,-76.5428
4497,2896,41.9762,-71.5055
4498,16701,41.9785,-78.6089
4499,2895,41.9811,-71.5067
4500,2338,41.9974,-70.8465
4501,60007,42.0017,-88.0434
4502,60123,42.003,-88.3387
4503,60123,42.0035,-88.3397
4504,60712,42.0055,-87.7132
4505,50158,42.0121,-92.9089
4506,60076,42.0128,-87.7191
4507,60714,42.015,-87.7688
4508,60107,42.0153,-88.1481
4509,50010,42.0162,-93.607
4510,68701,42.0241,-97.4452
4511,51442,42.0262,-95.3717
4512,52402,42.0319,-91.6821
4513,52302,42.0333,-91.553
4514,50036,42.0361,-93.8802
4515,50036,42.0366,-93.8701
4516,60016,42.046,-87.9382
4517,52060,42.0488,-90.6628
4518,16509,42.052,-80.0798
4519,50010,42.0521,-93.6227
4520,16509,42.0521,-80.0798
4521,50010,42.0533,-93.622
4522,60008,42.0536,-88.0002
4523,60714,42.0565,-87.8354
4524,32757,42.0661,-94.8702
4525,16506,42.0679,-80.1959
4526,60056,42.0693,-87.9234
4527,16506,42.072,-80.1887
4528,49022,42.0772,-86.4253
4529,14760,42.0804,-78.4677
4530,51401,42.0813,-94.8931
4531,13850,42.0956,-76.0133
4532,2351,42.0963,-70.9685
4533,14750,42.097,-79.2999
4534,2301,42.0981,-71.0567
4535,52205,42.0992,-91.2643
4536,1588,42.1077,-71.7001
4537,1085,42.1085,-72.7084
4538,13790,42.1155,-75.947
4539,2019,42.1162,-71.4653
4540,60110,42.1195,-88.2617
4541,2322,42.1211,-71.0301
4542,16504,42.123,-80.0412
4543,1566,42.1282,-72.06
4544,48183,42.1355,-83.2278
4545,1119,42.1361,-72.5069
4546,60074,42.1379,-88.0178
4547,2081,42.142,-71.2146
4548,2339,42.1477,-70.8426
4549,60142,42.1515,-88.4289
4550,60090,42.1525,-87.9527
4551,60102,42.1552,-88.3397
4552,14870,42.1556,-77.1068
4553,14845,42.1568,-76.854
4554,96813,42.1577,-76.8657
4555,16421,42.1595,-79.9681
4556,48176,42.1627,-83.6923
4557,1537,42.1706,-71.8787
4558,1020,42.1724,-72.5739
4559,60047,42.186,-88.0875
4560,48176,42.1888,-83.7349
4561,97603,42.1934,-121.7606
4562,49024,42.1948,-85.6
4563,2188,42.1995,-70.9442
4564,48195,42.2016,-83.2107
4565,49079,42.2063,-85.8793
4566,60014,42.2093,-88.2828
4567,12414,42.2126,-73.883
4568,48111,42.2255,-83.4884
4569,48197,42.2282,-83.6503
4570,1607,42.2334,-71.7915
4571,2169,42.2362,-70.9863
4572,1082,42.2376,-72.279
4573,61008,42.2383,-88.8173
4574,60061,42.2386,-87.949
4575,97540,42.2448,-122.779
4576,49202,42.2498,-84.4346
4577,1524,42.2512,-71.9351
4578,48180,42.2538,-83.2658
4579,49014,42.2578,-85.1772
4580,61032,42.264,-89.6283
4581,61108,42.2662,-88.9734
4582,48188,42.2689,-83.4889
4583,12534,42.2727,-73.7617
4584,12534,42.2784,-73.7504
4585,1532,42.2852,-71.6565
4586,49009,42.2931,-85.6858
4587,60098,42.2976,-88.4229
4588,1701,42.3009,-71.3995
4589,97501,42.3105,-122.8565
4590,61101,42.3131,-89.1139
4591,61114,42.3153,-89.0318
4592,48187,42.3255,-83.4303
4593,48126,42.3313,-83.2096
4594,49048,42.3318,-85.5104
4595,1060,42.3416,-72.6437
4596,60085,42.345,-87.8985
4597,14843,42.3465,-77.6691
4598,1035,42.3546,-72.5522
4599,1583,42.3553,-71.7825
4600,48150,42.3665,-83.3367
4601,97504,42.3669,-122.859
4602,97504,42.367,-122.8596
4603,60050,42.3689,-88.2713
4604,60050,42.3697,-88.2722
4605,1749,42.373,-71.5588
4606,14891,42.3807,-76.8634
4607,60031,42.3883,-87.9665
4608,60073,42.3972,-88.0676
4609,60073,42.3973,-88.0687
4610,60033,42.4062,-88.6112
4611,55421,42.4062,-88.6105
4612,49090,42.4064,-86.2474
4613,14850,42.4277,-76.514
4614,48152,42.4306,-83.3399
4615,1754,42.4321,-71.454
4616,51106,42.4336,-96.3636
4617,97526,42.4344,-123.302
4618,61036,42.435,-90.4458
4619,13820,42.4475,-75.0391
4620,49080,42.4479,-85.6726
4621,1905,42.4488,-70.9609
4622,50644,42.452,-91.8932
4623,14063,42.4537,-79.3133
4624,61073,42.4539,-89.0241
4625,50702,42.4585,-92.3306
4626,1201,42.4648,-73.1981
4627,60099,42.4666,-87.8678
4628,60002,42.469,-88.0647
4629,97524,42.4692,-122.8139
4630,1906,42.4721,-71.0235
4631,68776,42.4735,-96.4301
4632,48375,42.4821,-83.4707
4633,52057,42.4823,-91.4779
4634,50613,42.4869,-92.4401
4635,52003,42.4875,-90.7363
4636,1453,42.4919,-71.73
4637,1970,42.4944,-70.9354
4638,13815,42.497,-75.527
4639,14141,42.5009,-78.6932
4640,50126,42.5024,-93.2604
4641,50501,42.5066,-94.1532
4642,48066,42.5082,-82.9258
4643,48093,42.5086,-83.0267
4644,48165,42.5139,-83.6133
4645,53511,42.5265,-88.9862
4646,51108,42.5318,-96.3747
4647,48312,42.5383,-83.0326
4648,48084,42.5443,-83.1726
4649,1440,42.5515,-71.9946
4650,1923,42.5544,-70.9682
4651,48390,42.5596,-83.4429
4652,83318,42.5604,-113.7898
4653,13045,42.569,-76.2182
4654,1864,42.5705,-71.113
4655,13045,42.5722,-76.22
4656,48813,42.5802,-84.8036
4657,48843,42.5855,-83.8781
4658,1364,42.5886,-72.2842
4659,83301,42.5907,-114.4831
4660,53147,42.5911,-88.4121
4661,1462,42.595,-71.7599
4662,53144,42.6055,-87.8841
4663,12077,42.609,-73.7927
4664,53566,42.6096,-89.6636
4665,48314,42.6213,-83.0544
4666,1824,42.6229,-71.3607
4667,1876,42.6229,-71.2697
4668,48038,42.6262,-82.9375
4669,53115,42.6307,-88.6125
4670,48353,42.6316,-83.7456
4671,48051,42.6348,-82.8528
4672,12144,42.6416,-73.7018
4673,48309,42.6435,-83.1983
4674,49058,42.6479,-85.3205
4675,48836,42.6481,-84.0777
4676,48386,42.6607,-83.4677
4677,50588,42.664,-95.1971
4678,1247,42.6644,-73.1106
4679,48315,42.6731,-83.0104
4680,1247,42.6788,-73.1058
4681,12043,42.6824,-74.4553
4682,12205,42.6938,-73.849
4683,83338,42.6941,-114.5152
4684,53177,42.6944,-87.8668
4685,12205,42.6949,-73.8471
4686,50677,42.7016,-92.4796
4687,53105,42.7034,-88.2541
4688,53406,42.7183,-87.8486
4689,53546,42.7257,-88.9866
4690,3051,42.7277,-71.4225
4691,48864,42.7287,-84.4071
4692,53818,42.7361,-90.4381
4693,48917,42.7382,-84.6756
4694,14075,42.7422,-78.8706
4695,3461,42.7427,-72.0402
4696,1844,42.7431,-71.1651
4697,14075,42.7432,-78.8716
4698,12180,42.7458,-73.6387
4699,12110,42.7465,-73.7644
4700,12110,42.758,-73.7629
4701,48912,42.7658,-84.5217
4702,14569,42.7673,-78.1282
4703,12304,42.7734,-73.8953
4704,51031,42.7819,-96.1876
4705,12303,42.7854,-73.9418
4706,13459,42.7869,-74.6077
4707,57069,42.7917,-96.9362
4708,48430,42.7923,-83.7443
4709,3079,42.802,-71.2386
4710,14454,42.8026,-77.7884
4711,49424,42.8085,-86.091
4712,3031,42.8096,-71.5793
4713,34994,42.8124,-72.5314
4714,3451,42.8136,-72.5309
4715,82604,42.8169,-106.3747
4716,3865,42.8256,-71.111
4717,69337,42.8271,-103.0221
4718,53190,42.8364,-88.7566
4719,12302,42.8417,-73.9442
4720,12065,42.8469,-73.7478
4721,82609,42.8513,-106.2669
4722,53149,42.8542,-88.3148
4723,14456,42.8598,-77.0215
4724,49548,42.8684,-85.6727
4725,14424,42.8761,-77.2399
4726,49418,42.8815,-85.7806
4727,14043,42.8825,-78.694
4728,3874,42.8947,-70.8665
4729,3038,42.8966,-71.3353
4730,5201,42.8979,-73.2108
4731,3038,42.9021,-71.3259
4732,14225,42.9051,-78.7784
4733,5201,42.9064,-73.2202
4734,57078,42.9073,-97.4011
4735,13165,42.9077,-76.8408
4736,83202,42.9099,-112.4635
4737,14225,42.9105,-78.7433
4738,49546,42.9143,-85.5209
4739,53589,42.9197,-89.2429
4740,53589,42.9198,-89.2528
4741,53132,42.9232,-87.9524
4742,3431,42.9242,-72.2865
4743,53150,42.9266,-88.1103
4744,53172,42.9278,-87.8627
4745,48439,42.9388,-83.6493
4746,48846,42.943,-85.0785
4747,53129,42.9479,-88.011
4748,13021,42.9541,-76.5482
4749,3103,42.9558,-71.4445
4750,53228,42.9602,-88.0442
4751,53228,42.9603,-88.0444
4752,3110,42.9642,-71.4854
4753,12010,42.9645,-74.1837
4754,53533,42.9737,-90.12
4755,53151,42.9772,-88.1044
4756,48879,42.9788,-84.5387
4757,53189,42.9805,-88.238
4758,14228,42.982,-78.8121
4759,14226,42.9824,-78.8118
4760,14221,42.9832,-78.6938
4761,53215,42.9836,-87.9505
4762,53549,42.9876,-88.8079
4763,12020,42.9921,-73.8489
4764,48532,42.9997,-83.7645
4765,48867,43,-84.1388
4766,14020,43.0136,-78.208
4767,53151,43.0146,-88.1042
4768,14564,43.0159,-77.4363
4769,53186,43.0165,-88.1979
4770,53186,43.0166,-88.1973
4771,53821,43.0178,-91.1081
4772,53215,43.0185,-87.9658
4773,13350,43.0214,-74.9978
4774,48509,43.0229,-83.6009
4775,53214,43.0255,-88.0017
4776,3042,43.0274,-71.0681
4777,12078,43.0313,-74.3422
4778,3801,43.034,-70.7888
4779,49417,43.0356,-86.2166
4780,49321,43.0364,-85.6943
4781,13031,43.0378,-76.2723
4782,3106,43.0411,-71.4746
4783,53713,43.0425,-89.3499
4784,82501,43.0429,-108.3783
4785,53018,43.0489,-88.3692
4786,48059,43.0491,-82.4608
4787,14513,43.0516,-77.0578
4788,53719,43.052,-89.5092
4789,48446,43.0538,-83.2999
4790,14120,43.056,-78.8437
4791,51250,43.06,-96.1806
4792,13057,43.0609,-76.0601
4793,14502,43.0665,-77.3579
4794,53066,43.0719,-88.4687
4795,13421,43.0784,-75.6914
4796,14623,43.0806,-77.6227
4797,53222,43.0866,-88.0636
4798,53212,43.0876,-87.9059
4799,53072,43.0878,-88.2282
4800,53216,43.0927,-87.9847
4801,14304,43.0943,-78.9788
4802,13413,43.0955,-75.3122
4803,3801,43.1019,-70.8097
4804,12866,43.1044,-73.7492
4805,53714,43.1111,-89.3128
4806,13088,43.1176,-76.2107
4807,53225,43.1222,-88.0415
4808,13502,43.1235,-75.2257
4809,51301,43.1252,-95.1525
4810,14624,43.1338,-77.689
4811,83647,43.1367,-115.6679
4812,50401,43.1455,-93.2625
4813,14094,43.1472,-78.693
4814,13039,43.1611,-76.1175
4815,53094,43.1621,-88.7302
4816,53590,43.1737,-89.2466
4817,48420,43.1749,-83.7781
4818,53590,43.1758,-89.2444
4819,53223,43.1761,-88.0075
4820,53051,43.1778,-88.1025
4821,53223,43.1792,-87.9882
4822,48838,43.18,-85.2901
4823,13090,43.1861,-76.2388
4824,13090,43.1892,-76.2426
4825,14580,43.1905,-77.4982
4826,49441,43.1929,-86.2667
4827,14621,43.1943,-77.5969
4828,53022,43.1962,-88.1464
4829,14420,43.197,-77.9277
4830,83221,43.1986,-112.3594
4831,49444,43.2024,-86.1979
4832,14626,43.2146,-77.7242
4833,3301,43.2276,-71.4798
4834,14411,43.2342,-78.226
4835,3878,43.2343,-70.8791
4836,97471,43.2353,-123.3688
4837,13440,43.2373,-75.5018
4838,14616,43.2397,-77.6436
4839,13036,43.2914,-76.1275
4840,52101,43.2917,-91.754
4841,53581,43.3126,-90.349
4842,12804,43.3199,-73.6124
4843,13069,43.3236,-76.4487
4844,53027,43.3252,-88.4006
4845,3867,43.3341,-71.0134
4846,12804,43.3347,-73.6815
4847,97420,43.37,-124.22
4848,3743,43.378,-72.329
4849,53080,43.3831,-87.9242
4850,97420,43.3896,-124.2522
4851,53095,43.3956,-88.1971
4852,4073,43.4011,-70.6997
4853,48801,43.4035,-84.6642
4854,49461,43.4092,-86.3103
4855,48471,43.4182,-82.8561
4856,51360,43.4245,-95.1245
4857,48638,43.4337,-84.0312
4858,3276,43.4544,-71.5771
4859,53913,43.4585,-89.7725
4860,13126,43.4644,-76.4788
4861,49412,43.4702,-85.9763
4862,57108,43.4724,-96.7296
4863,4005,43.4744,-70.4995
4864,83406,43.4868,-111.9806
4865,53916,43.4893,-88.8122
4866,48604,43.4898,-83.9695
4867,83402,43.4929,-112.0526
4868,48723,43.5009,-83.3847
4869,57106,43.5169,-96.7735
4870,57110,43.5412,-96.6586
4871,83686,43.5489,-116.5699
4872,83651,43.5665,-116.6141
4873,3249,43.5669,-71.439
4874,54665,43.5703,-90.8862
4875,53901,43.5709,-89.4734
4876,48858,43.573,-84.7603
4877,53965,43.5849,-89.8122
4878,83642,43.5889,-116.4025
4879,83709,43.5928,-116.2848
4880,83687,43.603,-116.5109
4881,57107,43.6033,-96.7896
4882,5701,43.6054,-72.9805
4883,83642,43.6181,-116.3434
4884,4074,43.6223,-70.3435
4885,3784,43.6246,-72.3225
4886,48706,43.6255,-83.897
4887,83607,43.6311,-116.6462
4888,83605,43.6322,-116.6909
4889,83704,43.6344,-116.276
4890,56187,43.6367,-95.6018
4891,83646,43.6503,-116.4364
4892,56013,43.6534,-94.097
4893,48642,43.6615,-84.2381
4894,56007,43.664,-93.3255
4895,83714,43.6699,-116.2836
4896,56031,43.6819,-94.4448
4897,57301,43.6849,-98.0097
4898,55912,43.6878,-92.9873
4899,49307,43.6905,-85.5093
4900,53081,43.715,-87.7545
4901,4105,43.7202,-70.2353
4902,53073,43.7517,-87.9454
4903,54601,43.7664,-91.2136
4904,3264,43.769,-71.7423
4905,13367,43.7736,-75.4781
4906,54937,43.7878,-88.484
4907,53083,43.7925,-87.7673
4908,97424,43.8003,-123.0433
4909,48413,43.8176,-83.0057
4910,83440,43.8369,-111.777
4911,4062,43.8371,-70.4447
4912,83440,43.8562,-111.774
4913,12883,43.8568,-73.4333
4914,54650,43.8798,-91.1836
4915,4011,43.9071,-69.9076
4916,54656,43.9413,-90.8328
4917,49431,43.9578,-86.4004
4918,54923,43.9697,-88.9786
4919,54923,43.9706,-88.979
4920,13601,43.9766,-75.959
4921,55904,43.9866,-92.4596
4922,54904,44.0158,-88.5863
4923,3860,44.0168,-71.1065
4924,54660,44.021,-90.5086
4925,97702,44.0238,-121.3174
4926,53014,44.0238,-88.1392
4927,55920,44.0268,-92.6462
4928,97914,44.0274,-116.9392
4929,55987,44.0329,-91.6175
4930,57701,44.0339,-103.2182
4931,13637,44.0405,-75.8445
4932,97402,44.046,-123.1694
4933,97477,44.0572,-122.9881
4934,97477,44.0702,-123.0467
4935,54220,44.0761,-87.6967
4936,55901,44.077,-92.5114
4937,97408,44.0908,-123.0934
4938,4861,44.0916,-69.1379
4939,56093,44.0975,-93.5099
4940,55060,44.0979,-93.2498
4941,57701,44.0981,-103.1982
4942,4210,44.1177,-70.2382
4943,4841,44.1245,-69.096
4944,3785,44.1406,-72.0264
4945,56001,44.164,-93.9508
4946,4270,44.1726,-70.513
4947,54956,44.1775,-88.4918
4948,5602,44.2162,-72.5656
4949,54915,44.2411,-88.3515
4950,48661,44.2537,-84.2293
4951,54913,44.2691,-88.4801
4952,82718,44.2732,-105.498
4953,48763,44.2777,-83.5044
4954,49601,44.2841,-85.3986
4955,55021,44.29,-93.3061
4956,54615,44.2916,-90.8345
4957,97756,44.2921,-121.1707
4958,48629,44.296,-84.6796
4959,3561,44.3047,-71.7985
4960,57006,44.3144,-96.7661
4961,56073,44.3287,-94.5054
4962,57350,44.333,-98.2173
4963,4330,44.3432,-69.7899
4964,54494,44.3544,-89.8133
4965,57501,44.3804,-100.3115
4966,54961,44.4116,-88.744
4967,3581,44.4267,-71.1941
4968,56258,44.4325,-95.7668
4969,54115,44.4327,-88.1027
4970,5495,44.4416,-73.1221
4971,57783,44.4783,-103.8096
4972,54311,44.4786,-87.9708
4973,54467,44.4927,-89.5098
4974,97355,44.5167,-122.9008
4975,82414,44.5181,-109.0889
4976,4605,44.5248,-68.3929
4977,54303,44.5268,-88.0908
4978,4257,44.5385,-70.5169
4979,56283,44.5402,-95.0879
4980,55066,44.5631,-92.582
4981,4901,44.5682,-69.6446
4982,97330,44.5869,-123.2588
4983,54303,44.5877,-88.0456
4984,97322,44.6271,-123.0513
4985,4938,44.6306,-70.1587
4986,55044,44.6503,-93.2971
4987,97365,44.6566,-124.0544
4988,13676,44.6616,-75.0265
4989,54449,44.6865,-90.1546
4990,12901,44.6922,-73.4869
4991,13669,44.7082,-75.4561
4992,49684,44.7279,-85.633
4993,55124,44.7344,-93.2247
4994,55033,44.7411,-92.8919
4995,4412,44.7744,-68.7323
4996,54701,44.7762,-91.4283
4997,55379,44.7793,-93.4177
4998,54166,44.7793,-88.5804
4999,82801,44.7794,-106.9398
5000,4976,44.7803,-69.7308
